GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	SLIMMED FROM	GO NAME	TAXON ID	GENE_PRODUCT_SYNONYMS	GO ASPECT
UniProtKB	O94621	usp109	GO:0016071	GO:0006376	mRNA splice site selection	284812	usp109,SPBC1289.12	P
UniProtKB	O94621	usp109	GO:0065003	GO:0000395	mRNA 5'-splice site recognition	284812	usp109,SPBC1289.12	P
UniProtKB	O94621	usp109	GO:0016071	GO:0000395	mRNA 5'-splice site recognition	284812	usp109,SPBC1289.12	P
UniProtKB	O94622	SPBC1289.13c	GO:0006486	GO:0006487	protein N-linked glycosylation	284812	SPBC1289.13c	P
UniProtKB	O94622	SPBC1289.13c	GO:0006486	GO:0006493	protein O-linked glycosylation	284812	SPBC1289.13c	P
UniProtKB	O94622	SPBC1289.13c	GO:1901135	GO:0006491	N-glycan processing	284812	SPBC1289.13c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0042276	error-prone translesion synthesis	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0070987	error-free translesion synthesis	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0006281	DNA repair	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0042276	error-prone translesion synthesis	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0006281	DNA repair	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0007005	GO:0043504	mitochondrial DNA repair	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0043504	mitochondrial DNA repair	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0070987	error-free translesion synthesis	284812	rev1,SPBC1347.01c	P
UniProtKB	O94623	rev1	GO:0006281	GO:0042276	error-prone translesion synthesis	284812	rev1,SPBC1347.01c	P
UniProtKB	O94624	tim54	GO:0061024	GO:0045039	protein insertion into mitochondrial inner membrane	284812	tim54,SPBC1347.04	P
UniProtKB	O94624	tim54	GO:0007005	GO:0045039	protein insertion into mitochondrial inner membrane	284812	tim54,SPBC1347.04	P
UniProtKB	O94624	tim54	GO:0006886	GO:0045039	protein insertion into mitochondrial inner membrane	284812	tim54,SPBC1347.04	P
UniProtKB	O94624	tim54	GO:0061024	GO:0045039	protein insertion into mitochondrial inner membrane	284812	tim54,SPBC1347.04	P
UniProtKB	O94624	tim54	GO:0007005	GO:0045039	protein insertion into mitochondrial inner membrane	284812	tim54,SPBC1347.04	P
UniProtKB	O94624	tim54	GO:0006886	GO:0045039	protein insertion into mitochondrial inner membrane	284812	tim54,SPBC1347.04	P
UniProtKB	O94625	spj1	GO:0006457	GO:0006457	protein folding	284812	spj1,SPBC1347.05c	P
UniProtKB	O94625	spj1	GO:0030163	GO:0030433	ubiquitin-dependent ERAD pathway	284812	spj1,SPBC1347.05c	P
UniProtKB	O94625	spj1	GO:0006457	GO:0034975	protein folding in endoplasmic reticulum	284812	spj1,SPBC1347.05c	P
UniProtKB	O94626	rex2	GO:0042254	GO:0006364	rRNA processing	284812	rex2,SPBC1347.07	P
UniProtKB	O94627	rnh202	GO:1901135	GO:0009259	ribonucleotide metabolic process	284812	rnh202,SPBC1347.08c	P
UniProtKB	O94627	rnh202	GO:0055086	GO:0009259	ribonucleotide metabolic process	284812	rnh202,SPBC1347.08c	P
UniProtKB	O94627	rnh202	GO:0006260	GO:1903469	removal of RNA primer involved in mitotic DNA replication	284812	rnh202,SPBC1347.08c	P
UniProtKB	O94627	rnh202	GO:0000278	GO:1903469	removal of RNA primer involved in mitotic DNA replication	284812	rnh202,SPBC1347.08c	P
UniProtKB	O94630	arp1	GO:0140013	GO:0030989	dynein-driven meiotic oscillatory nuclear movement	284812	arp1,SPBC1347.12	P
UniProtKB	O94630	arp1	GO:0007018	GO:0030989	dynein-driven meiotic oscillatory nuclear movement	284812	arp1,SPBC1347.12	P
UniProtKB	O94631	mrm1	GO:0042254	GO:0006364	rRNA processing	284812	mrm1,SPBC1347.13c	P
UniProtKB	O94631	mrm1	GO:0140053	GO:0000963	mitochondrial RNA processing	284812	mrm1,SPBC1347.13c	P
UniProtKB	O94631	mrm1	GO:0042254	GO:0031167	rRNA methylation	284812	mrm1,SPBC1347.13c	P
UniProtKB	O94631	mrm1	GO:0042254	GO:0008989	rRNA (guanine-N1-)-methyltransferase activity	284812	mrm1,SPBC1347.13c	F
UniProtKB	O94632	egt1	GO:0022414	GO:0051321	meiotic cell cycle	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0061686	hercynylcysteine sulfoxide synthase activity	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	F
UniProtKB	O94632	egt1	GO:0006575	GO:0061686	hercynylcysteine sulfoxide synthase activity	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	F
UniProtKB	O94632	egt1	GO:0006575	GO:0052707	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthesis from histidine	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006520	GO:0052707	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine biosynthesis from histidine	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0052699	ergothioneine biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:0052699	ergothioneine biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0061686	hercynylcysteine sulfoxide synthase activity	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	F
UniProtKB	O94632	egt1	GO:0006575	GO:0061686	hercynylcysteine sulfoxide synthase activity	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	F
UniProtKB	O94632	egt1	GO:0006575	GO:1903257	selenoneine biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:1903255	hercynylselenocysteine biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:1903253	hercynylcysteine sulfoxide biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:1903253	hercynylcysteine sulfoxide biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0061686	hercynylcysteine sulfoxide synthase activity	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	F
UniProtKB	O94632	egt1	GO:0006575	GO:0061686	hercynylcysteine sulfoxide synthase activity	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	F
UniProtKB	O94632	egt1	GO:0006790	GO:0140479	ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:0140479	ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0140479	ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:0140479	ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0140479	ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:0140479	ergothioneine biosynthesis from histidine via hercynylcysteine sulfoxide synthase	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006790	GO:0052699	ergothioneine biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94632	egt1	GO:0006575	GO:0052699	ergothioneine biosynthetic process	284812	egt1,mug158,SPBC1604.01,SPBC1677.01c	P
UniProtKB	O94633	dpm3	GO:1901135	GO:0006506	GPI anchor biosynthetic process	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0036211	GO:0006506	GPI anchor biosynthetic process	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0006629	GO:0006506	GPI anchor biosynthetic process	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0006486	GO:0006486	protein glycosylation	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:1901135	GO:0006506	GPI anchor biosynthetic process	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0036211	GO:0006506	GPI anchor biosynthetic process	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0006629	GO:0006506	GPI anchor biosynthetic process	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0006486	GO:0006493	protein O-linked glycosylation	284812	dpm3,SPBC1677.02	P
UniProtKB	O94633	dpm3	GO:0006486	GO:0006487	protein N-linked glycosylation	284812	dpm3,SPBC1677.02	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0006567	threonine catabolic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0009097	isoleucine biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0009097	isoleucine biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0006520	cellular amino acid metabolic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0009097	isoleucine biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0009082	branched-chain amino acid biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0008652	cellular amino acid biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0009097	isoleucine biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94634	SPBC1677.03c	GO:0006520	GO:0009097	isoleucine biosynthetic process	284812	SPBC1677.03c	P
UniProtKB	O94636	trm11	GO:0006399	GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	284812	trm11,SPBC16D10.02	F
UniProtKB	O94636	trm11	GO:0006399	GO:0008033	tRNA processing	284812	trm11,SPBC16D10.02	P
UniProtKB	O94636	trm11	GO:0006399	GO:0004809	tRNA (guanine-N2-)-methyltransferase activity	284812	trm11,SPBC16D10.02	F
UniProtKB	O94636	trm11	GO:0006399	GO:0002940	tRNA N2-guanine methylation	284812	trm11,SPBC16D10.02	P
UniProtKB	O94637	pgp2	GO:0006399	GO:0002949	tRNA threonylcarbamoyladenosine modification	284812	pgp2,kae1,SPBC16D10.03	P
UniProtKB	O94637	pgp2	GO:0006399	GO:0008033	tRNA processing	284812	pgp2,kae1,SPBC16D10.03	P
UniProtKB	O94637	pgp2	GO:0006399	GO:0002949	tRNA threonylcarbamoyladenosine modification	284812	pgp2,kae1,SPBC16D10.03	P
UniProtKB	O94637	pgp2	GO:0006399	GO:0002949	tRNA threonylcarbamoyladenosine modification	284812	pgp2,kae1,SPBC16D10.03	P
UniProtKB	O94639	zrt1	GO:0055085	GO:0005385	zinc ion transmembrane transporter activity	284812	zrt1,SPBC16D10.06	F
UniProtKB	O94639	zrt1	GO:0055085	GO:0071577	zinc ion transmembrane transport	284812	zrt1,SPBC16D10.06	P
UniProtKB	O94639	zrt1	GO:0055085	GO:0005385	zinc ion transmembrane transporter activity	284812	zrt1,SPBC16D10.06	F
UniProtKB	O94639	zrt1	GO:0055085	GO:0046873	metal ion transmembrane transporter activity	284812	zrt1,SPBC16D10.06	F
UniProtKB	O94639	zrt1	GO:0055085	GO:0055085	transmembrane transport	284812	zrt1,SPBC16D10.06	P
UniProtKB	O94639	zrt1	GO:0055085	GO:0071577	zinc ion transmembrane transport	284812	zrt1,SPBC16D10.06	P
UniProtKB	O94639	zrt1	GO:0055085	GO:0000006	high-affinity zinc transmembrane transporter activity	284812	zrt1,SPBC16D10.06	F
UniProtKB	O94639	zrt1	GO:0055085	GO:0000006	high-affinity zinc transmembrane transporter activity	284812	zrt1,SPBC16D10.06	F
UniProtKB	O94639	zrt1	GO:0055085	GO:0071578	zinc ion import across plasma membrane	284812	zrt1,SPBC16D10.06	P
UniProtKB	O94639	zrt1	GO:0055085	GO:0071578	zinc ion import across plasma membrane	284812	zrt1,SPBC16D10.06	P
UniProtKB	O94640	sir2	GO:0036211	GO:0017136	NAD-dependent histone deacetylase activity	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:0046970	NAD-dependent histone deacetylase activity (H4-K16 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0006325	GO:0006325	chromatin organization	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0006281	GO:0006281	DNA repair	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:0032129	histone deacetylase activity (H3-K9 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:0032129	histone deacetylase activity (H3-K9 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:0034739	histone deacetylase activity (H4-K16 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:0016575	histone deacetylation	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0006355	GO:0000122	negative regulation of transcription by RNA polymerase II	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0006325	GO:0031507	heterochromatin assembly	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:0031078	histone deacetylase activity (H3-K14 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:1990162	histone deacetylase activity (H3-K4 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:0046969	NAD-dependent histone deacetylase activity (H3-K9 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:0046970	NAD-dependent histone deacetylase activity (H4-K16 specific)	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94640	sir2	GO:0036211	GO:1990679	histone H4-K12 deacetylation	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:1990678	histone H4-K16 deacetylation	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:1990619	histone H3-K9 deacetylation	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:1990596	histone H3-K4 deacetylation	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:0061647	histone H3-K9 modification	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:0061647	histone H3-K9 modification	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:0061647	histone H3-K9 modification	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0006325	GO:0031507	heterochromatin assembly	284812	sir2,SPBC16D10.07c	P
UniProtKB	O94640	sir2	GO:0036211	GO:0004407	histone deacetylase activity	284812	sir2,SPBC16D10.07c	F
UniProtKB	O94641	hsp104	GO:0006457	GO:0042026	protein refolding	284812	hsp104,SPBC16D10.08c	P
UniProtKB	O94641	hsp104	GO:0006457	GO:0051085	chaperone cofactor-dependent protein refolding	284812	hsp104,SPBC16D10.08c	P
UniProtKB	O94641	hsp104	GO:0006457	GO:0042026	protein refolding	284812	hsp104,SPBC16D10.08c	P
UniProtKB	O94641	hsp104	GO:0006457	GO:0042026	protein refolding	284812	hsp104,SPBC16D10.08c	P
UniProtKB	O94642	tad2	GO:0006399	GO:0002100	tRNA wobble adenosine to inosine editing	284812	tad2,SPBC16D10.10	P
UniProtKB	O94642	tad2	GO:0006399	GO:0008033	tRNA processing	284812	tad2,SPBC16D10.10	P
UniProtKB	O94642	tad2	GO:0006399	GO:0002100	tRNA wobble adenosine to inosine editing	284812	tad2,SPBC16D10.10	P
UniProtKB	O94643	mis17	GO:0065003	GO:0034080	CENP-A containing chromatin assembly	284812	mis17,SPBC21.01,SPBC776.19	P
UniProtKB	O94643	mis17	GO:0006325	GO:0034080	CENP-A containing chromatin assembly	284812	mis17,SPBC21.01,SPBC776.19	P
UniProtKB	O94643	mis17	GO:0140014	GO:0000070	mitotic sister chromatid segregation	284812	mis17,SPBC21.01,SPBC776.19	P
UniProtKB	O94643	mis17	GO:0007059	GO:0000070	mitotic sister chromatid segregation	284812	mis17,SPBC21.01,SPBC776.19	P
UniProtKB	O94643	mis17	GO:0140014	GO:0000070	mitotic sister chromatid segregation	284812	mis17,SPBC21.01,SPBC776.19	P
UniProtKB	O94643	mis17	GO:0007059	GO:0000070	mitotic sister chromatid segregation	284812	mis17,SPBC21.01,SPBC776.19	P
UniProtKB	O94646	med8	GO:0006355	GO:0003712	transcription coregulator activity	284812	med8,sep15,SPBC21.04	F
UniProtKB	O94646	med8	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	med8,sep15,SPBC21.04	P
UniProtKB	O94646	med8	GO:0006355	GO:0006357	regulation of transcription by RNA polymerase II	284812	med8,sep15,SPBC21.04	P
UniProtKB	O94646	med8	GO:0006355	GO:0003712	transcription coregulator activity	284812	med8,sep15,SPBC21.04	F
UniProtKB	O94646	med8	GO:0006355	GO:0003713	transcription coactivator activity	284812	med8,sep15,SPBC21.04	F
UniProtKB	O94646	med8	GO:0006355	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	284812	med8,sep15,SPBC21.04	P
UniProtKB	O94647	ppk24	GO:0036211	GO:0006468	protein phosphorylation	284812	ppk24,mug29,SPBC21.07c	P
UniProtKB	O94647	ppk24	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0023052	GO:0035556	intracellular signal transduction	284812	ppk24,mug29,SPBC21.07c	P
UniProtKB	O94647	ppk24	GO:0036211	GO:0006468	protein phosphorylation	284812	ppk24,mug29,SPBC21.07c	P
UniProtKB	O94647	ppk24	GO:0036211	GO:0004672	protein kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0022414	GO:0051321	meiotic cell cycle	284812	ppk24,mug29,SPBC21.07c	P
UniProtKB	O94647	ppk24	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0023052	GO:0023052	signaling	284812	ppk24,mug29,SPBC21.07c	P
UniProtKB	O94647	ppk24	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0036211	GO:0004674	protein serine/threonine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0036211	GO:0004712	protein serine/threonine/tyrosine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0036211	GO:0004712	protein serine/threonine/tyrosine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94647	ppk24	GO:0036211	GO:0106310	protein serine kinase activity	284812	ppk24,mug29,SPBC21.07c	F
UniProtKB	O94649	atg2	GO:0007005	GO:0000422	autophagy of mitochondrion	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0000422	autophagy of mitochondrion	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0000045	autophagosome assembly	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0061709	reticulophagy	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0044805	late nucleophagy	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0034727	piecemeal microautophagy of the nucleus	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0030242	autophagy of peroxisome	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0006914	autophagy	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0048856	GO:0030435	sporulation resulting in formation of a cellular spore	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0030154	GO:0030435	sporulation resulting in formation of a cellular spore	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0006914	autophagy	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0022414	GO:0051321	meiotic cell cycle	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0016236	macroautophagy	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0006914	GO:0006914	autophagy	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94649	atg2	GO:0061024	GO:0120013	lipid transfer activity	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	F
UniProtKB	O94649	atg2	GO:0061024	GO:0120009	intermembrane lipid transfer	284812	atg2,mug36,SPBC31E1.01c,SPBC660.18c	P
UniProtKB	O94650	hub1	GO:0016071	GO:0000398	mRNA splicing, via spliceosome	284812	hub1,ubl4,SPBC31E1.03	P
UniProtKB	O94650	hub1	GO:0036211	GO:0006464	cellular protein modification process	284812	hub1,ubl4,SPBC31E1.03	P
UniProtKB	O94650	hub1	GO:0036211	GO:0006464	cellular protein modification process	284812	hub1,ubl4,SPBC31E1.03	P
UniProtKB	O94650	hub1	GO:0016071	GO:0006397	mRNA processing	284812	hub1,ubl4,SPBC31E1.03	P
UniProtKB	O94650	hub1	GO:0016071	GO:0045292	mRNA cis splicing, via spliceosome	284812	hub1,ubl4,SPBC31E1.03	P
UniProtKB	O94651	pep12	GO:0061024	GO:0005484	SNAP receptor activity	284812	pep12,SPBC31E1.04	F
UniProtKB	O94651	pep12	GO:0061024	GO:0006906	vesicle fusion	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0016192	GO:0006906	vesicle fusion	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0016192	GO:0006896	Golgi to vacuole transport	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0006886	GO:0006886	intracellular protein transport	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0016192	GO:0048278	vesicle docking	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0016192	GO:0016192	vesicle-mediated transport	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0061024	GO:0005484	SNAP receptor activity	284812	pep12,SPBC31E1.04	F
UniProtKB	O94651	pep12	GO:0016192	GO:0006896	Golgi to vacuole transport	284812	pep12,SPBC31E1.04	P
UniProtKB	O94651	pep12	GO:0006886	GO:0006886	intracellular protein transport	284812	pep12,SPBC31E1.04	P
UniProtKB	O94652	gle1	GO:0006913	GO:0006406	mRNA export from nucleus	284812	gle1,SPBC31E1.05	P
UniProtKB	O94652	gle1	GO:0006913	GO:0016973	poly(A)+ mRNA export from nucleus	284812	gle1,SPBC31E1.05	P
UniProtKB	O94652	gle1	GO:0006913	GO:0016973	poly(A)+ mRNA export from nucleus	284812	gle1,SPBC31E1.05	P
UniProtKB	O94652	gle1	GO:0006913	GO:0016973	poly(A)+ mRNA export from nucleus	284812	gle1,SPBC31E1.05	P
UniProtKB	O94653	bms1	GO:0042254	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	bms1,SPBC31E1.06,SPBC800.01	P
UniProtKB	O94653	bms1	GO:0042254	GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	284812	bms1,SPBC31E1.06,SPBC800.01	P
UniProtKB	O94653	bms1	GO:0042254	GO:0042254	ribosome biogenesis	284812	bms1,SPBC31E1.06,SPBC800.01	P
UniProtKB	O94653	bms1	GO:0042254	GO:0042254	ribosome biogenesis	284812	bms1,SPBC31E1.06,SPBC800.01	P
UniProtKB	O94653	bms1	GO:0042254	GO:0042255	ribosome assembly	284812	bms1,SPBC31E1.06,SPBC800.01	P
UniProtKB	O94654	SPBC405.03c	GO:0055085	GO:0022857	transmembrane transporter activity	284812	SPBC405.03c	F
UniProtKB	O94654	SPBC405.03c	GO:0055085	GO:0055085	transmembrane transport	284812	SPBC405.03c	P
UniProtKB	O94655	ypt7	GO:0023052	GO:0023052	signaling	284812	ypt7,SPBC405.04c	P
UniProtKB	O94655	ypt7	GO:0016192	GO:0006897	endocytosis	284812	ypt7,SPBC405.04c	P
UniProtKB	O94655	ypt7	GO:0016192	GO:0006896	Golgi to vacuole transport	284812	ypt7,SPBC405.04c	P
UniProtKB	O94655	ypt7	GO:0006886	GO:0006886	intracellular protein transport	284812	ypt7,SPBC405.04c	P
UniProtKB	O94656	atg16	GO:0006914	GO:0006914	autophagy	284812	atg16,SPBC405.05	P
UniProtKB	O94656	atg16	GO:0022414	GO:0051321	meiotic cell cycle	284812	atg16,SPBC405.05	P
UniProtKB	O94656	atg16	GO:0006914	GO:0016236	macroautophagy	284812	atg16,SPBC405.05	P
UniProtKB	O94656	atg16	GO:0036211	GO:0006501	C-terminal protein lipidation	284812	atg16,SPBC405.05	P
UniProtKB	O94656	atg16	GO:0022414	GO:0051321	meiotic cell cycle	284812	atg16,SPBC405.05	P
UniProtKB	O94657	xdj1	GO:0006457	GO:0006457	protein folding	284812	xdj1,SPBC405.06	P
UniProtKB	O94658	rpl3602	GO:0002181	GO:0002181	cytoplasmic translation	284812	rpl3602,rpl36b,SPBC405.07	P
UniProtKB	O94658	rpl3602	GO:0002181	GO:0002181	cytoplasmic translation	284812	rpl3602,rpl36b,SPBC405.07	P
UniProtKB	O94659	nog1	GO:0042254	GO:0042254	ribosome biogenesis	284812	nog1,SPBC651.01c,SPBC725.18c	P
UniProtKB	O94659	nog1	GO:0042254	GO:0000054	ribosomal subunit export from nucleus	284812	nog1,SPBC651.01c,SPBC725.18c	P
UniProtKB	O94659	nog1	GO:0006913	GO:0000054	ribosomal subunit export from nucleus	284812	nog1,SPBC651.01c,SPBC725.18c	P
